"pdb","vvolume","variable","value"
"1DGS_A","vvolumeC","r4s_JC",0.410848105577855
"1DGS_A","vvolumeC","rsa",0.789133372368999
"1DGS_A","vvolumeC","seqent",0.368856538061733
"1DGS_A","vvolumeCA","ddgent",0.741143314816322
"1DGS_A","vvolumeCA","hbe",0.322022728848438
"1DGS_A","vvolumeCA","hpshh",0.385749047408902
"1DGS_A","vvolumeCA","r4s_JC",0.428304749768271
"1DGS_A","vvolumeCA","rsa",0.853775104273597
"1DGS_A","vvolumeCA","seqent",0.373419814498131
"1DGS_A","vvolumeCB","ddgent",0.775388487064912
"1DGS_A","vvolumeCB","hbe",0.305240675193115
"1DGS_A","vvolumeCB","hpshh",0.429908256204159
"1DGS_A","vvolumeCB","r4s_JC",0.457183852653471
"1DGS_A","vvolumeCB","rsa",0.892049761203023
"1DGS_A","vvolumeCB","seqent",0.414760426628656
"1DGS_A","vvolumeN","ddgent",0.629714510879841
"1DGS_A","vvolumeN","hbe",0.409431706236855
"1DGS_A","vvolumeN","hpshh",0.320420375810908
"1DGS_A","vvolumeN","r4s_JC",0.356777841778398
"1DGS_A","vvolumeN","rsa",0.744074480709904
"1DGS_A","vvolumeN","seqent",0.311500199159988
"1DGS_A","vvolumeO","ddgent",0.512324815997523
"1DGS_A","vvolumeO","hbe",0.421299502571341
"1DGS_A","vvolumeO","hpshh",0.262547295881748
"1DGS_A","vvolumeO","r4s_JC",0.367711720295536
"1DGS_A","vvolumeO","rsa",0.679686391370252
"1DGS_A","vvolumeO","seqent",0.333891613047801
"1DGS_A","vvolumeSC","ddgent",0.783928441407701
"1DGS_A","vvolumeSC","hbe",0.239978550961741
"1DGS_A","vvolumeSC","hpshh",0.489384613206174
"1DGS_A","vvolumeSC","r4s_JC",0.478822434742194
"1DGS_A","vvolumeSC","rsa",0.917655816672586
"1DGS_A","vvolumeSC","seqent",0.448670717963873
"1DNP_A","vvolumeAA","ddgent",0.7896568129658
"1DNP_A","vvolumeAA","hbe",0.277185911439131
"1DNP_A","vvolumeAA","hpshh",0.394051611287515
"1DNP_A","vvolumeAA","r4s_JC",0.580207666969071
"1DNP_A","vvolumeAA","rsa",0.918329181304472
"1DNP_A","vvolumeAA","seqent",0.517230883100571
"1DNP_A","vvolumeC","ddgent",0.664856917190992
"1DNP_A","vvolumeC","hbe",0.415186916613004
"1DNP_A","vvolumeC","hpshh",0.274413528313774
"1DNP_A","vvolumeC","r4s_JC",0.534888778030019
"1DNP_A","vvolumeC","rsa",0.798118785878393
"1DNP_A","vvolumeC","seqent",0.465646984838964
"1DNP_A","vvolumeCA","ddgent",0.752619763004012
"1DNP_A","vvolumeCA","hbe",0.323695638300434
"1DNP_A","vvolumeCA","hpshh",0.308305659971261
"1DNP_A","vvolumeCA","r4s_JC",0.591756679216145
"1DNP_A","vvolumeCA","rsa",0.860581564239969
"1DNP_A","vvolumeCA","seqent",0.529917121627064
"1DNP_A","vvolumeCB","ddgent",0.788447521569148
"1DNP_A","vvolumeCB","hbe",0.292119260859793
"1DNP_A","vvolumeCB","hpshh",0.339942796256706
"1DNP_A","vvolumeCB","r4s_JC",0.596670834471144
"1DNP_A","vvolumeCB","rsa",0.888730182698995
"1DNP_A","vvolumeCB","seqent",0.528486135557938
"1DNP_A","vvolumeN","ddgent",0.648118440068725
"1DNP_A","vvolumeN","hbe",0.390836122694635
"1DNP_A","vvolumeN","hpshh",0.258252434525318
"1DNP_A","vvolumeN","r4s_JC",0.533746118243226
"1DNP_A","vvolumeN","rsa",0.765913437663977
"1DNP_A","vvolumeN","seqent",0.477009736525814
"1DNP_A","vvolumeO","ddgent",0.589236207006708
"1DNP_A","vvolumeO","hbe",0.450096915719296
"1DNP_A","vvolumeO","hpshh",0.256670440698405
"1DNP_A","vvolumeO","r4s_JC",0.450287486670819
"1DNP_A","vvolumeO","rsa",0.71393664087241
"1DNP_A","vvolumeO","seqent",0.384169256103767
"1DNP_A","vvolumeSC","ddgent",0.802426609063637
"1DNP_A","vvolumeSC","hbe",0.221355006848396
"1DNP_A","vvolumeSC","hpshh",0.402223215607538
"1DNP_A","vvolumeSC","r4s_JC",0.608446043617065
"1DNP_A","vvolumeSC","rsa",0.920365777613961
"1DNP_A","vvolumeSC","seqent",0.541962635748505
"1DVE_A","vvolumeAA","ddgent",0.784252657872906
"1DVE_A","vvolumeAA","hbe",0.415439737800979
"1DVE_A","vvolumeAA","hpshh",0.524635858760494
"1DVE_A","vvolumeAA","r4s_JC",0.648784813794726
"1DVE_A","vvolumeAA","rsa",0.921729100348165
"1DVE_A","vvolumeAA","seqent",0.519614535725547
"1DVE_A","vvolumeC","ddgent",0.6640962926002
"1DVE_A","vvolumeC","hbe",0.504102236961942
"1DVE_A","vvolumeC","hpshh",0.410910976691157
"1DVE_A","vvolumeC","r4s_JC",0.560976961162639
"1DVE_A","vvolumeC","rsa",0.812620787238746
"1DVE_A","vvolumeC","seqent",0.430379801084271
"1DVE_A","vvolumeCA","ddgent",0.734290076036804
"1DVE_A","vvolumeCA","hbe",0.467550884823142
"1DVE_A","vvolumeCA","hpshh",0.417857295456901
"1DVE_A","vvolumeCA","r4s_JC",0.634875562496164
"1DVE_A","vvolumeCA","rsa",0.864973001650547
"1DVE_A","vvolumeCA","seqent",0.510958276357055
"1DVE_A","vvolumeCB","ddgent",0.782761249085471
"1DVE_A","vvolumeCB","hbe",0.451814253453221
"1DVE_A","vvolumeCB","hpshh",0.46732034522163
"1DVE_A","vvolumeCB","r4s_JC",0.663600984604415
"1DVE_A","vvolumeCB","rsa",0.904766808973159
"1DVE_A","vvolumeCB","seqent",0.533153539799982
"1DVE_A","vvolumeN","ddgent",0.610796183315936
"1DVE_A","vvolumeN","hbe",0.44578592367645
"1DVE_A","vvolumeN","hpshh",0.331618377101905
"1DVE_A","vvolumeN","r4s_JC",0.547603224172273
"1DVE_A","vvolumeN","rsa",0.742087079126722
"1DVE_A","vvolumeN","seqent",0.455371306298998
"1DVE_A","vvolumeO","ddgent",0.646435710546697
"1DVE_A","vvolumeO","hbe",0.494011949504419
"1DVE_A","vvolumeO","hpshh",0.376699705188729
"1DVE_A","vvolumeO","r4s_JC",0.535501718708458
"1DVE_A","vvolumeO","rsa",0.787631817577126
"1DVE_A","vvolumeO","seqent",0.404105047586103
"1DVE_A","vvolumeSC","ddgent",0.807047457533727
"1DVE_A","vvolumeSC","hbe",0.385715123920981
"1DVE_A","vvolumeSC","hpshh",0.537077548963778
"1DVE_A","vvolumeSC","r4s_JC",0.697645116589688
"1DVE_A","vvolumeSC","rsa",0.931049969494726
"1DVE_A","vvolumeSC","seqent",0.578434571786293
"1E0C_A","vvolumeAA","ddgent",0.825309598820895
"1E0C_A","vvolumeAA","hbe",0.509771114295916
"1E0C_A","vvolumeAA","hpshh",0.330958117357411
"1E0C_A","vvolumeAA","r4s_JC",0.556694425089416
"1E0C_A","vvolumeAA","rsa",0.916453862615547
"1E0C_A","vvolumeAA","seqent",0.480591968289048
"1E0C_A","vvolumeC","ddgent",0.714547524657403
"1E0C_A","vvolumeC","hbe",0.564521223936138
"1E0C_A","vvolumeC","hpshh",0.176473028554057
"1E0C_A","vvolumeC","r4s_JC",0.514537047708254
"1E0C_A","vvolumeC","rsa",0.819205259455759
"1E0C_A","vvolumeC","seqent",0.453441391812454
"1E0C_A","vvolumeCA","ddgent",0.793359152922384
"1E0C_A","vvolumeCA","hbe",0.508674654628915
"1E0C_A","vvolumeCA","hpshh",0.278776331033379
"1E0C_A","vvolumeCA","r4s_JC",0.564839658999713
"1E0C_A","vvolumeCA","rsa",0.850108398935204
"1E0C_A","vvolumeCA","seqent",0.491442322173896
"1E0C_A","vvolumeCB","ddgent",0.82749527123524
"1E0C_A","vvolumeCB","hbe",0.525982618070963
"1E0C_A","vvolumeCB","hpshh",0.310638947505855
"1E0C_A","vvolumeCB","r4s_JC",0.575468396677496
"1E0C_A","vvolumeCB","rsa",0.896556347613874
"1E0C_A","vvolumeCB","seqent",0.497143071401309
"1E0C_A","vvolumeN","ddgent",0.69871130681567
"1E0C_A","vvolumeN","hbe",0.56250057927173
"1E0C_A","vvolumeN","hpshh",0.247591805262224
"1E0C_A","vvolumeN","r4s_JC",0.556824895153548
"1E0C_A","vvolumeN","rsa",0.760653022323292
"1E0C_A","vvolumeN","seqent",0.469762343292894
"1E0C_A","vvolumeO","ddgent",0.598145988894833
"1E0C_A","vvolumeO","hbe",0.573653610890066
"1E0C_A","vvolumeO","hpshh",0.131529103464159
"1E0C_A","vvolumeO","r4s_JC",0.422273983478226
"1E0C_A","vvolumeO","rsa",0.725120367611544
"1E0C_A","vvolumeO","seqent",0.386920863810828
"1E0C_A","vvolumeSC","ddgent",0.837283547556665
"1E0C_A","vvolumeSC","hbe",0.476419652995538
"1E0C_A","vvolumeSC","hpshh",0.373355761397015
"1E0C_A","vvolumeSC","r4s_JC",0.58682935186473
"1E0C_A","vvolumeSC","rsa",0.928682470348681
"1E0C_A","vvolumeSC","seqent",0.504927378779054
"1E1A_A","vvolumeAA","ddgent",0.788798372764349
"1E1A_A","vvolumeAA","hbe",0.479474528405592
"1E1A_A","vvolumeAA","hpshh",0.333131087424115
"1E1A_A","vvolumeAA","r4s_JC",0.535598783587431
"1E1A_A","vvolumeAA","rsa",0.912839151544483
"1E1A_A","vvolumeAA","seqent",0.315166651038507
"1E1A_A","vvolumeC","ddgent",0.652496841067154
"1E1A_A","vvolumeC","hbe",0.556631839692101
"1E1A_A","vvolumeC","hpshh",0.228844867189905
"1E1A_A","vvolumeC","r4s_JC",0.548013472117818
"1E1A_A","vvolumeC","rsa",0.810115237824601
"1E1A_A","vvolumeC","seqent",0.303049514697318
"1E1A_A","vvolumeCA","ddgent",0.73128761974904
"1E1A_A","vvolumeCA","hbe",0.46960735309119
"1E1A_A","vvolumeCA","hpshh",0.282112694534693
"1E1A_A","vvolumeCA","r4s_JC",0.517578321870383
"1E1A_A","vvolumeCA","rsa",0.849779328314002
"1E1A_A","vvolumeCA","seqent",0.291031555021925
"1E1A_A","vvolumeCB","ddgent",0.788555377930063
"1E1A_A","vvolumeCB","hbe",0.473265551229062
"1E1A_A","vvolumeCB","hpshh",0.321394950692057
"1E1A_A","vvolumeCB","r4s_JC",0.522041208787975
"1E1A_A","vvolumeCB","rsa",0.886929925929355
"1E1A_A","vvolumeCB","seqent",0.297096939118755
"1E1A_A","vvolumeN","ddgent",0.66530010059591
"1E1A_A","vvolumeN","hbe",0.536232721424153
"1E1A_A","vvolumeN","hpshh",0.24306581438432
"1E1A_A","vvolumeN","r4s_JC",0.489900125449198
"1E1A_A","vvolumeN","rsa",0.817029819868697
"1E1A_A","vvolumeN","seqent",0.271503432450963
"1E1A_A","vvolumeO","ddgent",0.493692407260923
"1E1A_A","vvolumeO","hbe",0.630465312782898
"1E1A_A","vvolumeO","hpshh",0.164526047234331
"1E1A_A","vvolumeO","r4s_JC",0.49189765752639
"1E1A_A","vvolumeO","rsa",0.694775119450148
"1E1A_A","vvolumeO","seqent",0.269478213325313
"1E1A_A","vvolumeSC","ddgent",0.791552314219583
"1E1A_A","vvolumeSC","hbe",0.431160504824662
"1E1A_A","vvolumeSC","hpshh",0.357897631984702
"1E1A_A","vvolumeSC","r4s_JC",0.542407698931157
"1E1A_A","vvolumeSC","rsa",0.901538142041886
"1E1A_A","vvolumeSC","seqent",0.327399559344151
"1E6E_A","vvolumeAA","ddgent",0.781782854315037
"1E6E_A","vvolumeAA","hbe",0.351355876040459
"1E6E_A","vvolumeAA","hpshh",0.421633329674765
"1E6E_A","vvolumeAA","r4s_JC",0.610352548479652
"1E6E_A","vvolumeAA","rsa",0.923879415015342
"1E6E_A","vvolumeAA","seqent",0.570149852546186
"1E6E_A","vvolumeC","ddgent",0.660487536646407
"1E6E_A","vvolumeC","hbe",0.435756792822253
"1E6E_A","vvolumeC","hpshh",0.32019978402166
"1E6E_A","vvolumeC","r4s_JC",0.589899986633795
"1E6E_A","vvolumeC","rsa",0.808030715508508
"1E6E_A","vvolumeC","seqent",0.527832560799358
"1E6E_A","vvolumeCA","ddgent",0.73647296554478
"1E6E_A","vvolumeCA","hbe",0.368031879051779
"1E6E_A","vvolumeCA","hpshh",0.356647983234226
"1E6E_A","vvolumeCA","r4s_JC",0.610847245014349
"1E6E_A","vvolumeCA","rsa",0.853684404149748
"1E6E_A","vvolumeCA","seqent",0.556167374454978
"1E6E_A","vvolumeCB","ddgent",0.775620282203929
"1E6E_A","vvolumeCB","hbe",0.355723733685664
"1E6E_A","vvolumeCB","hpshh",0.39100630211007
"1E6E_A","vvolumeCB","r4s_JC",0.628787196659579
"1E6E_A","vvolumeCB","rsa",0.900763662652468
"1E6E_A","vvolumeCB","seqent",0.577890224967892
"1E6E_A","vvolumeN","ddgent",0.62668734318477
"1E6E_A","vvolumeN","hbe",0.465661948005051
"1E6E_A","vvolumeN","hpshh",0.311299565699446
"1E6E_A","vvolumeN","r4s_JC",0.540033784136448
"1E6E_A","vvolumeN","rsa",0.756600579950647
"1E6E_A","vvolumeN","seqent",0.484797679557562
"1E6E_A","vvolumeO","ddgent",0.554946623100804
"1E6E_A","vvolumeO","hbe",0.450770494867298
"1E6E_A","vvolumeO","hpshh",0.281798883551935
"1E6E_A","vvolumeO","r4s_JC",0.489856316677135
"1E6E_A","vvolumeO","rsa",0.713315907718723
"1E6E_A","vvolumeO","seqent",0.429786684367118
"1E6E_A","vvolumeSC","ddgent",0.791708513397911
"1E6E_A","vvolumeSC","hbe",0.297334227736209
"1E6E_A","vvolumeSC","hpshh",0.441752078346894
"1E6E_A","vvolumeSC","r4s_JC",0.622684819470299
"1E6E_A","vvolumeSC","rsa",0.928787624028997
"1E6E_A","vvolumeSC","seqent",0.590967598313384
"1EB6_A","vvolumeAA","ddgent",0.655855594605357
"1EB6_A","vvolumeAA","hbe",0.511060169847971
"1EB6_A","vvolumeAA","hpshh",0.501248367087211
"1EB6_A","vvolumeAA","r4s_JC",0.615786725885024
"1EB6_A","vvolumeAA","rsa",0.940773819918013
"1EB6_A","vvolumeAA","seqent",0.448613683973615
"1EB6_A","vvolumeC","ddgent",0.533571527501255
"1EB6_A","vvolumeC","hbe",0.551041056443267
"1EB6_A","vvolumeC","hpshh",0.367601467990272
"1EB6_A","vvolumeC","r4s_JC",0.550706179978414
"1EB6_A","vvolumeC","rsa",0.846041301746786
"1EB6_A","vvolumeC","seqent",0.367010179879157
"1EB6_A","vvolumeCA","ddgent",0.611822856252489
"1EB6_A","vvolumeCA","hbe",0.506784312858438
"1EB6_A","vvolumeCA","hpshh",0.425142781720351
"1EB6_A","vvolumeCA","r4s_JC",0.615855977775256
"1EB6_A","vvolumeCA","rsa",0.875977535999191
"1EB6_A","vvolumeCA","seqent",0.455270424681013
"1EB6_A","vvolumeCB","ddgent",0.681632070081889
"1EB6_A","vvolumeCB","hbe",0.458901209548309
"1EB6_A","vvolumeCB","hpshh",0.49078512523682
"1EB6_A","vvolumeCB","r4s_JC",0.656217927112066
"1EB6_A","vvolumeCB","rsa",0.91280646167953
"1EB6_A","vvolumeCB","seqent",0.493274008413982
"1EB6_A","vvolumeN","ddgent",0.543045913332525
"1EB6_A","vvolumeN","hbe",0.546114619694061
"1EB6_A","vvolumeN","hpshh",0.342239455981725
"1EB6_A","vvolumeN","r4s_JC",0.513001771929269
"1EB6_A","vvolumeN","rsa",0.795037985786803
"1EB6_A","vvolumeN","seqent",0.371914007721473
"1EB6_A","vvolumeO","ddgent",0.467434774328699
"1EB6_A","vvolumeO","hbe",0.52352185735772
"1EB6_A","vvolumeO","hpshh",0.324470190887864
"1EB6_A","vvolumeO","r4s_JC",0.494578605005902
"1EB6_A","vvolumeO","rsa",0.767092299271093
"1EB6_A","vvolumeO","seqent",0.301288931978324
"1EB6_A","vvolumeSC","ddgent",0.707696369522688
"1EB6_A","vvolumeSC","hbe",0.430559313928066
"1EB6_A","vvolumeSC","hpshh",0.503103382354023
"1EB6_A","vvolumeSC","r4s_JC",0.652609254394491
"1EB6_A","vvolumeSC","rsa",0.932322931622704
"1EB6_A","vvolumeSC","seqent",0.497238621215007
"1EH5_A","vvolumeAA","ddgent",0.777018753660666
"1EH5_A","vvolumeAA","hbe",0.295891174573396
"1EH5_A","vvolumeAA","hpshh",0.282599230797632
"1EH5_A","vvolumeAA","r4s_JC",0.696462580735683
"1EH5_A","vvolumeAA","rsa",0.915475205337002
"1EH5_A","vvolumeAA","seqent",0.54344284940711
"1EH5_A","vvolumeC","ddgent",0.674234989888274
"1EH5_A","vvolumeC","hbe",0.355194593312348
"1EH5_A","vvolumeC","hpshh",0.231542664735059
"1EH5_A","vvolumeC","r4s_JC",0.660434024111365
"1EH5_A","vvolumeC","rsa",0.811938900492174
"1EH5_A","vvolumeC","seqent",0.515952767739725
"1EH5_A","vvolumeCA","ddgent",0.726588867155124
"1EH5_A","vvolumeCA","hbe",0.297074755852329
"1EH5_A","vvolumeCA","hpshh",0.174384078662893
"1EH5_A","vvolumeCA","r4s_JC",0.656698748508362
"1EH5_A","vvolumeCA","rsa",0.843216902637566
"1EH5_A","vvolumeCA","seqent",0.512887754312679
"1EH5_A","vvolumeCB","ddgent",0.770865519565914
"1EH5_A","vvolumeCB","hbe",0.302051987329064
"1EH5_A","vvolumeCB","hpshh",0.244295595916822
"1EH5_A","vvolumeCB","r4s_JC",0.701478956410514
"1EH5_A","vvolumeCB","rsa",0.882195233888881
"1EH5_A","vvolumeCB","seqent",0.53916056095216
"1EH5_A","vvolumeN","ddgent",0.647605233785322
"1EH5_A","vvolumeN","hbe",0.358260353459085
"1EH5_A","vvolumeN","hpshh",0.166668600969657
"1EH5_A","vvolumeN","r4s_JC",0.542984747675024
"1EH5_A","vvolumeN","rsa",0.766185929480666
"1EH5_A","vvolumeN","seqent",0.402381504934301
"1EH5_A","vvolumeO","ddgent",0.60763462962349
"1EH5_A","vvolumeO","hbe",0.397042744368886
"1EH5_A","vvolumeO","hpshh",0.231341985918686
"1EH5_A","vvolumeO","r4s_JC",0.600063461011176
"1EH5_A","vvolumeO","rsa",0.725430961201569
"1EH5_A","vvolumeO","seqent",0.471172186674623
"1EH5_A","vvolumeSC","ddgent",0.797240548574965
"1EH5_A","vvolumeSC","hbe",0.245854951302342
"1EH5_A","vvolumeSC","hpshh",0.331113957452263
"1EH5_A","vvolumeSC","r4s_JC",0.710067603797389
"1EH5_A","vvolumeSC","rsa",0.930564716771158
"1EH5_A","vvolumeSC","seqent",0.545919946070793
"1EUG_A","vvolumeAA","ddgent",0.741743573535609
"1EUG_A","vvolumeAA","hbe",0.281644763290526
"1EUG_A","vvolumeAA","hpshh",0.423536843948214
"1EUG_A","vvolumeAA","r4s_JC",0.629648295451406
"1EUG_A","vvolumeAA","rsa",0.914744411496655
"1EUG_A","vvolumeAA","seqent",0.588374777003314
"1EUG_A","vvolumeC","ddgent",0.673580910240203
"1EUG_A","vvolumeC","hbe",0.323443046188956
"1EUG_A","vvolumeC","hpshh",0.314466663937225
"1EUG_A","vvolumeC","r4s_JC",0.617520482366435
"1EUG_A","vvolumeC","rsa",0.840448662555284
"1EUG_A","vvolumeC","seqent",0.591761437793137
"1EUG_A","vvolumeCA","ddgent",0.721097766540245
"1EUG_A","vvolumeCA","hbe",0.282893173242824
"1EUG_A","vvolumeCA","hpshh",0.36581750057254
"1EUG_A","vvolumeCA","r4s_JC",0.626905024240976
"1EUG_A","vvolumeCA","rsa",0.868732959565599
"1EUG_A","vvolumeCA","seqent",0.587497496730139
"1EUG_A","vvolumeCB","ddgent",0.765640539401601
"1EUG_A","vvolumeCB","hbe",0.309799595929361
"1EUG_A","vvolumeCB","hpshh",0.382323673380692
"1EUG_A","vvolumeCB","r4s_JC",0.658216208858828
"1EUG_A","vvolumeCB","rsa",0.894586269740973
"1EUG_A","vvolumeCB","seqent",0.617933104763372
"1EUG_A","vvolumeN","ddgent",0.607441002949853
"1EUG_A","vvolumeN","hbe",0.347635534196586
"1EUG_A","vvolumeN","hpshh",0.311417551293632
"1EUG_A","vvolumeN","r4s_JC",0.538537703834207
"1EUG_A","vvolumeN","rsa",0.766162411717458
"1EUG_A","vvolumeN","seqent",0.493213620439887
"1EUG_A","vvolumeO","ddgent",0.588896965865992
"1EUG_A","vvolumeO","hbe",0.378932207331662
"1EUG_A","vvolumeO","hpshh",0.27417413956957
"1EUG_A","vvolumeO","r4s_JC",0.54254811513241
"1EUG_A","vvolumeO","rsa",0.761039240200105
"1EUG_A","vvolumeO","seqent",0.520162276918011
"1EUG_A","vvolumeSC","ddgent",0.78046776232617
"1EUG_A","vvolumeSC","hbe",0.236220874452119
"1EUG_A","vvolumeSC","hpshh",0.404503645131598
"1EUG_A","vvolumeSC","r4s_JC",0.657567070038353
"1EUG_A","vvolumeSC","rsa",0.929270705522941
"1EUG_A","vvolumeSC","seqent",0.617698741080285
"1EUU_A","vvolumeAA","ddgent",0.720182807170773
"1EUU_A","vvolumeAA","hbe",0.489982196901858
"1EUU_A","vvolumeAA","hpshh",0.314181775179114
"1EUU_A","vvolumeAA","r4s_JC",0.320471328980981
"1EUU_A","vvolumeAA","rsa",0.899149786198472
"1EUU_A","vvolumeAA","seqent",0.171154079350861
"1EUU_A","vvolumeC","ddgent",0.561260247317594
"1EUU_A","vvolumeC","hbe",0.532126921540487
"1EUU_A","vvolumeC","hpshh",0.158385304560587
"1EUU_A","vvolumeC","r4s_JC",0.304847779204278
"1EUU_A","vvolumeC","rsa",0.779671396921096
"1EUU_A","vvolumeC","seqent",0.137385371222282
"1EUU_A","vvolumeCA","ddgent",0.686793946506569
"1EUU_A","vvolumeCA","hbe",0.460137009733977
"1EUU_A","vvolumeCA","hpshh",0.224751285622536
"1EUU_A","vvolumeCA","r4s_JC",0.312920975427786
"1EUU_A","vvolumeCA","rsa",0.829314432824353
"1EUU_A","vvolumeCA","seqent",0.145671460240547
"1EUU_A","vvolumeCB","ddgent",0.751478322397333
"1EUU_A","vvolumeCB","hbe",0.475773763919241
"1EUU_A","vvolumeCB","hpshh",0.282596399191118
"1EUU_A","vvolumeCB","r4s_JC",0.312904166118904
"1EUU_A","vvolumeCB","rsa",0.870876491999428
"1EUU_A","vvolumeCB","seqent",0.154774279786232
"1EUU_A","vvolumeN","ddgent",0.619569875235626
"1EUU_A","vvolumeN","hbe",0.550856491014295
"1EUU_A","vvolumeN","hpshh",0.229908219996435
"1EUU_A","vvolumeN","r4s_JC",0.298405721103955
"1EUU_A","vvolumeN","rsa",0.787115946216126
"1EUU_A","vvolumeN","seqent",0.135452892523976
"1EUU_A","vvolumeO","ddgent",0.395623335294535
"1EUU_A","vvolumeO","hbe",0.567126374534622
"1EUU_A","vvolumeO","hpshh",0.0939089692881651
"1EUU_A","vvolumeO","r4s_JC",0.218287134798174
"1EUU_A","vvolumeO","rsa",0.6351203891402
"1EUU_A","vvolumeO","seqent",0.0817294562818934
"1EUU_A","vvolumeSC","ddgent",0.76119816916435
"1EUU_A","vvolumeSC","hbe",0.410984041632633
"1EUU_A","vvolumeSC","hpshh",0.35414386962448
"1EUU_A","vvolumeSC","r4s_JC",0.345112438916796
"1EUU_A","vvolumeSC","rsa",0.904037677213213
"1EUU_A","vvolumeSC","seqent",0.182201955810973
"1EX1_A","vvolumeAA","ddgent",0.770204713688465
"1EX1_A","vvolumeAA","hbe",0.308494013008893
"1EX1_A","vvolumeAA","hpshh",0.329160885363269
"1EX1_A","vvolumeAA","r4s_JC",0.583597126308367
"1EX1_A","vvolumeAA","rsa",0.892751617444443
"1EX1_A","vvolumeAA","seqent",0.494799614835898
"1EX1_A","vvolumeC","ddgent",0.643498638833846
"1EX1_A","vvolumeC","hbe",0.378183397501634
"1EX1_A","vvolumeC","hpshh",0.256049986015855
"1EX1_A","vvolumeC","r4s_JC",0.497451987389061
"1EX1_A","vvolumeC","rsa",0.794542547389625
"1EX1_A","vvolumeC","seqent",0.412336256554406
"1EX1_A","vvolumeCA","ddgent",0.734699902716091
"1EX1_A","vvolumeCA","hbe",0.316532286475057
"1EX1_A","vvolumeCA","hpshh",0.25979958642264
"1EX1_A","vvolumeCA","r4s_JC",0.560798240083387
"1EX1_A","vvolumeCA","rsa",0.823396993515437
"1EX1_A","vvolumeCA","seqent",0.472505851355693
"1EX1_A","vvolumeCB","ddgent",0.771613306918475
"1EX1_A","vvolumeCB","hbe",0.293425712720858
"1EX1_A","vvolumeCB","hpshh",0.295495126912028
"1EX1_A","vvolumeCB","r4s_JC",0.580108404232214
"1EX1_A","vvolumeCB","rsa",0.865446553401127
"1EX1_A","vvolumeCB","seqent",0.479926687041684
"1EX1_A","vvolumeN","ddgent",0.655795021168363
"1EX1_A","vvolumeN","hbe",0.390848013849353
"1EX1_A","vvolumeN","hpshh",0.229591275211232
"1EX1_A","vvolumeN","r4s_JC",0.511083228410462
"1EX1_A","vvolumeN","rsa",0.759891472544347
"1EX1_A","vvolumeN","seqent",0.418039776592007
"1EX1_A","vvolumeO","ddgent",0.542169261351152
"1EX1_A","vvolumeO","hbe",0.41307646885114
"1EX1_A","vvolumeO","hpshh",0.245856961739269
"1EX1_A","vvolumeO","r4s_JC",0.430150380981874
"1EX1_A","vvolumeO","rsa",0.696888475332748
"1EX1_A","vvolumeO","seqent",0.370948523826336
"1EX1_A","vvolumeSC","ddgent",0.769238725747056
"1EX1_A","vvolumeSC","hbe",0.244464186135653
"1EX1_A","vvolumeSC","hpshh",0.367720592061031
"1EX1_A","vvolumeSC","r4s_JC",0.598686778883725
"1EX1_A","vvolumeSC","rsa",0.88980197931711
"1EX1_A","vvolumeSC","seqent",0.490122613241834
"1EXN_A","vvolumeAA","ddgent",0.788548177419904
"1EXN_A","vvolumeAA","hbe",0.392667511553201
"1EXN_A","vvolumeAA","hpshh",0.489824106419954
"1EXN_A","vvolumeAA","r4s_JC",0.351804637118787
"1EXN_A","vvolumeAA","rsa",0.93611346586129
"1EXN_A","vvolumeAA","seqent",0.295171568858152
"1EXN_A","vvolumeC","ddgent",0.659791143126977
"1EXN_A","vvolumeC","hbe",0.462843283939511
"1EXN_A","vvolumeC","hpshh",0.374176967408045
"1EXN_A","vvolumeC","r4s_JC",0.281566931527249
"1EXN_A","vvolumeC","rsa",0.845897091366519
"1EXN_A","vvolumeC","seqent",0.26287816631757
"1EXN_A","vvolumeCA","ddgent",0.714963452569038
"1EXN_A","vvolumeCA","hbe",0.384201381362227
"1EXN_A","vvolumeCA","hpshh",0.448513590126107
"1EXN_A","vvolumeCA","r4s_JC",0.330197304165039
"1EXN_A","vvolumeCA","rsa",0.865957014682577
"1EXN_A","vvolumeCA","seqent",0.287417845541309
"1EXN_A","vvolumeCB","ddgent",0.769460545544643
"1EXN_A","vvolumeCB","hbe",0.390198079068165
"1EXN_A","vvolumeCB","hpshh",0.457353137605995
"1EXN_A","vvolumeCB","r4s_JC",0.377596089093902
"1EXN_A","vvolumeCB","rsa",0.911556233088647
"1EXN_A","vvolumeCB","seqent",0.329437005692307
"1EXN_A","vvolumeN","ddgent",0.645785602695318
"1EXN_A","vvolumeN","hbe",0.397912217880588
"1EXN_A","vvolumeN","hpshh",0.440123018482403
"1EXN_A","vvolumeN","r4s_JC",0.314662461658352
"1EXN_A","vvolumeN","rsa",0.771763208985265
"1EXN_A","vvolumeN","seqent",0.2682878507917
"1EXN_A","vvolumeO","ddgent",0.616841449590772
"1EXN_A","vvolumeO","hbe",0.458060492651779
