"pdb","varea","variable","value"
"1JMS_A","vareaN","seqent",0.426387401751417
"1JMS_A","vareaO","ddgent",0.563128352528979
"1JMS_A","vareaO","hbe",0.49828088458965
"1JMS_A","vareaO","hpshh",0.265088299286258
"1JMS_A","vareaO","r4s_JC",0.511321695522444
"1JMS_A","vareaO","rsa",0.761916831248271
"1JMS_A","vareaO","seqent",0.380042277860394
"1JMS_A","vareaSC","ddgent",0.783390818344792
"1JMS_A","vareaSC","hbe",0.388357079243899
"1JMS_A","vareaSC","hpshh",0.520496328962125
"1JMS_A","vareaSC","r4s_JC",0.590757107657545
"1JMS_A","vareaSC","rsa",0.935047575141551
"1JMS_A","vareaSC","seqent",0.473844570262793
"1JOA_A","vareaAA","ddgent",0.780899504085417
"1JOA_A","vareaAA","hbe",0.390773042018494
"1JOA_A","vareaAA","hpshh",0.472433192878341
"1JOA_A","vareaAA","r4s_JC",0.446218889635138
"1JOA_A","vareaAA","rsa",0.920518632483066
"1JOA_A","vareaAA","seqent",0.437879722325177
"1JOA_A","vareaC","ddgent",0.640671945754147
"1JOA_A","vareaC","hbe",0.470715338992968
"1JOA_A","vareaC","hpshh",0.324681850768751
"1JOA_A","vareaC","r4s_JC",0.390112220246413
"1JOA_A","vareaC","rsa",0.796079630345741
"1JOA_A","vareaC","seqent",0.383789294853586
"1JOA_A","vareaCA","ddgent",0.73755700910624
"1JOA_A","vareaCA","hbe",0.375789304797891
"1JOA_A","vareaCA","hpshh",0.393278152891993
"1JOA_A","vareaCA","r4s_JC",0.411119569207121
"1JOA_A","vareaCA","rsa",0.856969251834998
"1JOA_A","vareaCA","seqent",0.413748032765408
"1JOA_A","vareaCB","ddgent",0.782930518565365
"1JOA_A","vareaCB","hbe",0.38528198212459
"1JOA_A","vareaCB","hpshh",0.442655196876093
"1JOA_A","vareaCB","r4s_JC",0.428093852227371
"1JOA_A","vareaCB","rsa",0.896886562295619
"1JOA_A","vareaCB","seqent",0.426389084600002
"1JOA_A","vareaN","ddgent",0.63216525886116
"1JOA_A","vareaN","hbe",0.466964879221647
"1JOA_A","vareaN","hpshh",0.336405919890685
"1JOA_A","vareaN","r4s_JC",0.391160646665019
"1JOA_A","vareaN","rsa",0.763375547567613
"1JOA_A","vareaN","seqent",0.367389694421479
"1JOA_A","vareaO","ddgent",0.567458033824529
"1JOA_A","vareaO","hbe",0.549065010663368
"1JOA_A","vareaO","hpshh",0.293152572865568
"1JOA_A","vareaO","r4s_JC",0.308323259313216
"1JOA_A","vareaO","rsa",0.726193054576536
"1JOA_A","vareaO","seqent",0.316277187091659
"1JOA_A","vareaSC","ddgent",0.806585209064105
"1JOA_A","vareaSC","hbe",0.333372548402494
"1JOA_A","vareaSC","hpshh",0.516169940474025
"1JOA_A","vareaSC","r4s_JC",0.466761781619792
"1JOA_A","vareaSC","rsa",0.919695014066836
"1JOA_A","vareaSC","seqent",0.453714771505087
"1JS4_A","vareaAA","ddgent",0.740359905948452
"1JS4_A","vareaAA","hbe",0.41769765854247
"1JS4_A","vareaAA","hpshh",0.350166866257525
"1JS4_A","vareaAA","r4s_JC",0.587024917772324
"1JS4_A","vareaAA","rsa",0.928293940083987
"1JS4_A","vareaAA","seqent",0.515722390284079
"1JS4_A","vareaC","ddgent",0.625467443280171
"1JS4_A","vareaC","hbe",0.493052770709503
"1JS4_A","vareaC","hpshh",0.282955229533204
"1JS4_A","vareaC","r4s_JC",0.552791127542538
"1JS4_A","vareaC","rsa",0.838934197255486
"1JS4_A","vareaC","seqent",0.485178270819763
"1JS4_A","vareaCA","ddgent",0.69092106682071
"1JS4_A","vareaCA","hbe",0.444065223045128
"1JS4_A","vareaCA","hpshh",0.305377913679189
"1JS4_A","vareaCA","r4s_JC",0.572476806745735
"1JS4_A","vareaCA","rsa",0.873218239927103
"1JS4_A","vareaCA","seqent",0.506995069475644
"1JS4_A","vareaCB","ddgent",0.742485823006018
"1JS4_A","vareaCB","hbe",0.436934313754135
"1JS4_A","vareaCB","hpshh",0.335695194957999
"1JS4_A","vareaCB","r4s_JC",0.600616847607423
"1JS4_A","vareaCB","rsa",0.904048582553197
"1JS4_A","vareaCB","seqent",0.53272435199768
"1JS4_A","vareaN","ddgent",0.609885852355514
"1JS4_A","vareaN","hbe",0.491436150809947
"1JS4_A","vareaN","hpshh",0.283352320499762
"1JS4_A","vareaN","r4s_JC",0.533770036059832
"1JS4_A","vareaN","rsa",0.825315296540934
"1JS4_A","vareaN","seqent",0.478320653871085
"1JS4_A","vareaO","ddgent",0.555755388909748
"1JS4_A","vareaO","hbe",0.489738000838152
"1JS4_A","vareaO","hpshh",0.254280517362588
"1JS4_A","vareaO","r4s_JC",0.497535212075078
"1JS4_A","vareaO","rsa",0.768042288860948
"1JS4_A","vareaO","seqent",0.442120575199817
"1JS4_A","vareaSC","ddgent",0.758295757330098
"1JS4_A","vareaSC","hbe",0.354506358622735
"1JS4_A","vareaSC","hpshh",0.373197549645198
"1JS4_A","vareaSC","r4s_JC",0.613234586205642
"1JS4_A","vareaSC","rsa",0.920701118555502
"1JS4_A","vareaSC","seqent",0.534348208863352
"1K30_A","vareaAA","ddgent",0.781008042685592
"1K30_A","vareaAA","hbe",0.31731507531597
"1K30_A","vareaAA","hpshh",0.445044115337326
"1K30_A","vareaAA","r4s_JC",0.478791580196431
"1K30_A","vareaAA","rsa",0.922967379157487
"1K30_A","vareaAA","seqent",0.379866595220181
"1K30_A","vareaC","ddgent",0.680762983876997
"1K30_A","vareaC","hbe",0.406053092953763
"1K30_A","vareaC","hpshh",0.382289115043826
"1K30_A","vareaC","r4s_JC",0.423541061747562
"1K30_A","vareaC","rsa",0.825402527060508
"1K30_A","vareaC","seqent",0.32116438042236
"1K30_A","vareaCA","ddgent",0.753624875477668
"1K30_A","vareaCA","hbe",0.344928002069599
"1K30_A","vareaCA","hpshh",0.402278274242129
"1K30_A","vareaCA","r4s_JC",0.483045042137902
"1K30_A","vareaCA","rsa",0.871417217662752
"1K30_A","vareaCA","seqent",0.395467157868395
"1K30_A","vareaCB","ddgent",0.781543418911576
"1K30_A","vareaCB","hbe",0.313574335890217
"1K30_A","vareaCB","hpshh",0.406873207300784
"1K30_A","vareaCB","r4s_JC",0.481795168408697
"1K30_A","vareaCB","rsa",0.889614705159421
"1K30_A","vareaCB","seqent",0.395609703686723
"1K30_A","vareaN","ddgent",0.653989154993675
"1K30_A","vareaN","hbe",0.401510381151373
"1K30_A","vareaN","hpshh",0.349625142230967
"1K30_A","vareaN","r4s_JC",0.441752761407468
"1K30_A","vareaN","rsa",0.7826113524447
"1K30_A","vareaN","seqent",0.340503304381706
"1K30_A","vareaO","ddgent",0.628504759210201
"1K30_A","vareaO","hbe",0.424771747060928
"1K30_A","vareaO","hpshh",0.383171762283275
"1K30_A","vareaO","r4s_JC",0.383091744253199
"1K30_A","vareaO","rsa",0.781466167430357
"1K30_A","vareaO","seqent",0.290339726947768
"1K30_A","vareaSC","ddgent",0.813453246903774
"1K30_A","vareaSC","hbe",0.268375689658851
"1K30_A","vareaSC","hpshh",0.470962387924123
"1K30_A","vareaSC","r4s_JC",0.509262245009691
"1K30_A","vareaSC","rsa",0.932201922813742
"1K30_A","vareaSC","seqent",0.409251824228569
"1KL7_A","vareaAA","ddgent",0.777601701496579
"1KL7_A","vareaAA","hbe",0.351064205753427
"1KL7_A","vareaAA","hpshh",0.474410051510645
"1KL7_A","vareaAA","r4s_JC",0.62933802210631
"1KL7_A","vareaAA","rsa",0.91834300961662
"1KL7_A","vareaAA","seqent",0.590801829045662
"1KL7_A","vareaC","ddgent",0.667901997991184
"1KL7_A","vareaC","hbe",0.409815807664157
"1KL7_A","vareaC","hpshh",0.398535491957597
"1KL7_A","vareaC","r4s_JC",0.601118109955582
"1KL7_A","vareaC","rsa",0.82846778843016
"1KL7_A","vareaC","seqent",0.573352091862497
"1KL7_A","vareaCA","ddgent",0.729936579061799
"1KL7_A","vareaCA","hbe",0.371678654981057
"1KL7_A","vareaCA","hpshh",0.41986069409241
"1KL7_A","vareaCA","r4s_JC",0.628557654890522
"1KL7_A","vareaCA","rsa",0.852374858761147
"1KL7_A","vareaCA","seqent",0.589365685238816
"1KL7_A","vareaCB","ddgent",0.770754999504019
"1KL7_A","vareaCB","hbe",0.364972864114004
"1KL7_A","vareaCB","hpshh",0.456445539576511
"1KL7_A","vareaCB","r4s_JC",0.639722030032768
"1KL7_A","vareaCB","rsa",0.890414794191091
"1KL7_A","vareaCB","seqent",0.603578855952945
"1KL7_A","vareaN","ddgent",0.680644474092753
"1KL7_A","vareaN","hbe",0.41016139529699
"1KL7_A","vareaN","hpshh",0.38688560385232
"1KL7_A","vareaN","r4s_JC",0.585215457140162
"1KL7_A","vareaN","rsa",0.795864794519536
"1KL7_A","vareaN","seqent",0.53811720433745
"1KL7_A","vareaO","ddgent",0.603903141575514
"1KL7_A","vareaO","hbe",0.409944164519997
"1KL7_A","vareaO","hpshh",0.367548467846432
"1KL7_A","vareaO","r4s_JC",0.528257177870443
"1KL7_A","vareaO","rsa",0.77493269383745
"1KL7_A","vareaO","seqent",0.489303157205386
"1KL7_A","vareaSC","ddgent",0.788168352812361
"1KL7_A","vareaSC","hbe",0.311223925862066
"1KL7_A","vareaSC","hpshh",0.493123563207176
"1KL7_A","vareaSC","r4s_JC",0.65591862458888
"1KL7_A","vareaSC","rsa",0.916869992813309
"1KL7_A","vareaSC","seqent",0.613122551286438
"1KNP_A","vareaAA","ddgent",0.770972585961339
"1KNP_A","vareaAA","hbe",0.331524763221541
"1KNP_A","vareaAA","hpshh",0.440420051375941
"1KNP_A","vareaAA","r4s_JC",0.568194306976879
"1KNP_A","vareaAA","rsa",0.914915357312844
"1KNP_A","vareaAA","seqent",0.541899820761844
"1KNP_A","vareaC","ddgent",0.684324056448217
"1KNP_A","vareaC","hbe",0.406810750618168
"1KNP_A","vareaC","hpshh",0.3414684455603
"1KNP_A","vareaC","r4s_JC",0.557047138856337
"1KNP_A","vareaC","rsa",0.819484796407807
"1KNP_A","vareaC","seqent",0.521421812253098
"1KNP_A","vareaCA","ddgent",0.735550683341143
"1KNP_A","vareaCA","hbe",0.343147952426727
"1KNP_A","vareaCA","hpshh",0.397024221315329
"1KNP_A","vareaCA","r4s_JC",0.552380483082558
"1KNP_A","vareaCA","rsa",0.848543600400708
"1KNP_A","vareaCA","seqent",0.524397267063797
"1KNP_A","vareaCB","ddgent",0.774475125402471
"1KNP_A","vareaCB","hbe",0.302474070753855
"1KNP_A","vareaCB","hpshh",0.410557933678527
"1KNP_A","vareaCB","r4s_JC",0.577247419742333
"1KNP_A","vareaCB","rsa",0.88009076580716
"1KNP_A","vareaCB","seqent",0.552366458095019
"1KNP_A","vareaN","ddgent",0.639412124238425
"1KNP_A","vareaN","hbe",0.392686349039097
"1KNP_A","vareaN","hpshh",0.35291182443339
"1KNP_A","vareaN","r4s_JC",0.512517149302407
"1KNP_A","vareaN","rsa",0.766428308703343
"1KNP_A","vareaN","seqent",0.476513733391071
"1KNP_A","vareaO","ddgent",0.621717904865119
"1KNP_A","vareaO","hbe",0.443763800574406
"1KNP_A","vareaO","hpshh",0.315256237107851
"1KNP_A","vareaO","r4s_JC",0.493911601969706
"1KNP_A","vareaO","rsa",0.769204894469114
"1KNP_A","vareaO","seqent",0.461855414648301
"1KNP_A","vareaSC","ddgent",0.771809492002451
"1KNP_A","vareaSC","hbe",0.253924830771471
"1KNP_A","vareaSC","hpshh",0.445590149732217
"1KNP_A","vareaSC","r4s_JC",0.598431914646079
"1KNP_A","vareaSC","rsa",0.909271016480923
"1KNP_A","vareaSC","seqent",0.569004137597371
"1L1D_A","vareaAA","ddgent",0.806270445167658
"1L1D_A","vareaAA","hbe",0.497188031553
"1L1D_A","vareaAA","hpshh",0.300462757357013
"1L1D_A","vareaAA","r4s_JC",0.671455291357186
"1L1D_A","vareaAA","rsa",0.945969456453706
"1L1D_A","vareaAA","seqent",0.618754386201376
"1L1D_A","vareaC","ddgent",0.671490032293149
"1L1D_A","vareaC","hbe",0.572045757954174
"1L1D_A","vareaC","hpshh",0.192309605883109
"1L1D_A","vareaC","r4s_JC",0.579810380610992
"1L1D_A","vareaC","rsa",0.814577586370416
"1L1D_A","vareaC","seqent",0.53024496105825
"1L1D_A","vareaCA","ddgent",0.76284548535073
"1L1D_A","vareaCA","hbe",0.537308351986425
"1L1D_A","vareaCA","hpshh",0.234558998045769
"1L1D_A","vareaCA","r4s_JC",0.628838919096955
"1L1D_A","vareaCA","rsa",0.890329128668571
"1L1D_A","vareaCA","seqent",0.58364421452157
"1L1D_A","vareaCB","ddgent",0.789434419341522
"1L1D_A","vareaCB","hbe",0.483154304003273
"1L1D_A","vareaCB","hpshh",0.294300818866918
"1L1D_A","vareaCB","r4s_JC",0.650082102887961
"1L1D_A","vareaCB","rsa",0.912682145925534
"1L1D_A","vareaCB","seqent",0.595507686101588
"1L1D_A","vareaN","ddgent",0.694969100423101
"1L1D_A","vareaN","hbe",0.557827569161075
"1L1D_A","vareaN","hpshh",0.218906330163466
"1L1D_A","vareaN","r4s_JC",0.562458949767978
"1L1D_A","vareaN","rsa",0.856739835357305
"1L1D_A","vareaN","seqent",0.535768804816738
"1L1D_A","vareaO","ddgent",0.577104346058497
"1L1D_A","vareaO","hbe",0.609824678287069
"1L1D_A","vareaO","hpshh",0.182140517209271
"1L1D_A","vareaO","r4s_JC",0.518446075641711
"1L1D_A","vareaO","rsa",0.7431481726553
"1L1D_A","vareaO","seqent",0.466217446331446
"1L1D_A","vareaSC","ddgent",0.81303922328795
"1L1D_A","vareaSC","hbe",0.412641897573808
"1L1D_A","vareaSC","hpshh",0.342913767138982
"1L1D_A","vareaSC","r4s_JC",0.673904411746871
"1L1D_A","vareaSC","rsa",0.944000277055611
"1L1D_A","vareaSC","seqent",0.619326903037393
"1L1L_A","vareaAA","ddgent",0.76014539262604
"1L1L_A","vareaAA","hbe",0.378214608565897
"1L1L_A","vareaAA","hpshh",0.417212293441433
"1L1L_A","vareaAA","r4s_JC",0.50764106935543
"1L1L_A","vareaAA","rsa",0.924804623886453
"1L1L_A","vareaAA","seqent",0.378273036543001
"1L1L_A","vareaC","ddgent",0.642652543626614
"1L1L_A","vareaC","hbe",0.436129122480687
"1L1L_A","vareaC","hpshh",0.329444904086297
"1L1L_A","vareaC","r4s_JC",0.479505779737613
"1L1L_A","vareaC","rsa",0.82804280686704
"1L1L_A","vareaC","seqent",0.320764826193098
"1L1L_A","vareaCA","ddgent",0.711173479889817
"1L1L_A","vareaCA","hbe",0.388790722658429
"1L1L_A","vareaCA","hpshh",0.374400276105671
"1L1L_A","vareaCA","r4s_JC",0.496854415621772
"1L1L_A","vareaCA","rsa",0.859891194463185
"1L1L_A","vareaCA","seqent",0.347950095647216
"1L1L_A","vareaCB","ddgent",0.754872200012711
"1L1L_A","vareaCB","hbe",0.369831350365598
"1L1L_A","vareaCB","hpshh",0.403811019357901
"1L1L_A","vareaCB","r4s_JC",0.507868925672325
"1L1L_A","vareaCB","rsa",0.901882158670083
"1L1L_A","vareaCB","seqent",0.370594836769908
"1L1L_A","vareaN","ddgent",0.603942675200293
"1L1L_A","vareaN","hbe",0.447679759442561
"1L1L_A","vareaN","hpshh",0.320308468542749
"1L1L_A","vareaN","r4s_JC",0.471236530652066
"1L1L_A","vareaN","rsa",0.759763678562339
"1L1L_A","vareaN","seqent",0.323493652796397
"1L1L_A","vareaO","ddgent",0.582335251656441
"1L1L_A","vareaO","hbe",0.476182365184913
"1L1L_A","vareaO","hpshh",0.292172263125352
"1L1L_A","vareaO","r4s_JC",0.444919144456114
"1L1L_A","vareaO","rsa",0.762023666996911
"1L1L_A","vareaO","seqent",0.314077547939076
"1L1L_A","vareaSC","ddgent",0.777931632449066
"1L1L_A","vareaSC","hbe",0.309630755238832
"1L1L_A","vareaSC","hpshh",0.433490321959384
"1L1L_A","vareaSC","r4s_JC",0.533908808395471
"1L1L_A","vareaSC","rsa",0.920367732200238
"1L1L_A","vareaSC","seqent",0.401715861275736
"1L6P_A","vareaAA","ddgent",0.806171250508061
"1L6P_A","vareaAA","hbe",0.510542685526164
"1L6P_A","vareaAA","hpshh",0.555957208353344
"1L6P_A","vareaAA","r4s_JC",0.42198587571889
"1L6P_A","vareaAA","rsa",0.936880183542727
"1L6P_A","vareaAA","seqent",0.41171937848125
"1L6P_A","vareaC","ddgent",0.667761820891478
"1L6P_A","vareaC","hbe",0.635058100841207
"1L6P_A","vareaC","hpshh",0.336233507585755
"1L6P_A","vareaC","r4s_JC",0.258671905468362
"1L6P_A","vareaC","rsa",0.759667006794509
"1L6P_A","vareaC","seqent",0.239708709098733
"1L6P_A","vareaCA","ddgent",0.782488822652757
"1L6P_A","vareaCA","hbe",0.456687557197321
"1L6P_A","vareaCA","hpshh",0.489508193720072
"1L6P_A","vareaCA","r4s_JC",0.388747946606802
"1L6P_A","vareaCA","rsa",0.865567395201109
"1L6P_A","vareaCA","seqent",0.380530928503418
"1L6P_A","vareaCB","ddgent",0.828817233437204
"1L6P_A","vareaCB","hbe",0.466325361436387
"1L6P_A","vareaCB","hpshh",0.492929761290073
"1L6P_A","vareaCB","r4s_JC",0.424326384127782
"1L6P_A","vareaCB","rsa",0.882058329296733
"1L6P_A","vareaCB","seqent",0.40852872688708
"1L6P_A","vareaN","ddgent",0.635720092128438
"1L6P_A","vareaN","hbe",0.585279723039648
"1L6P_A","vareaN","hpshh",0.375479702272611
"1L6P_A","vareaN","r4s_JC",0.40128033606107
"1L6P_A","vareaN","rsa",0.786859432428359
"1L6P_A","vareaN","seqent",0.373631398463795
"1L6P_A","vareaO","ddgent",0.452174502099986
"1L6P_A","vareaO","hbe",0.656333113152337
"1L6P_A","vareaO","hpshh",0.207975639894798
"1L6P_A","vareaO","r4s_JC",0.205842803220198
"1L6P_A","vareaO","rsa",0.596353234852032
"1L6P_A","vareaO","seqent",0.186395698385107
"1L6P_A","vareaSC","ddgent",0.827069502777402
"1L6P_A","vareaSC","hbe",0.454067999294087
"1L6P_A","vareaSC","hpshh",0.574663814383379
"1L6P_A","vareaSC","r4s_JC",0.442278185237948
"1L6P_A","vareaSC","rsa",0.940342331169212
"1L6P_A","vareaSC","seqent",0.436062492077109
"1L7N_A","vareaAA","ddgent",0.773644077886374
"1L7N_A","vareaAA","hbe",0.361401547017416
"1L7N_A","vareaAA","hpshh",0.52789993693171
"1L7N_A","vareaAA","r4s_JC",0.626667274417747
"1L7N_A","vareaAA","rsa",0.934713396998476
"1L7N_A","vareaAA","seqent",0.558746975926409
"1L7N_A","vareaC","ddgent",0.622211579049908
"1L7N_A","vareaC","hbe",0.445397384018543
"1L7N_A","vareaC","hpshh",0.429930411902707
"1L7N_A","vareaC","r4s_JC",0.539225754010604
"1L7N_A","vareaC","rsa",0.814301989065661
"1L7N_A","vareaC","seqent",0.470629323633788
"1L7N_A","vareaCA","ddgent",0.715947711357167
"1L7N_A","vareaCA","hbe",0.386739897576167
"1L7N_A","vareaCA","hpshh",0.462296394415602
"1L7N_A","vareaCA","r4s_JC",0.601985179708183
"1L7N_A","vareaCA","rsa",0.865896627313956
"1L7N_A","vareaCA","seqent",0.560271425520322
"1L7N_A","vareaCB","ddgent",0.784473054734769
"1L7N_A","vareaCB","hbe",0.331700628798035
"1L7N_A","vareaCB","hpshh",0.509477834548617
"1L7N_A","vareaCB","r4s_JC",0.637051508956584
"1L7N_A","vareaCB","rsa",0.912960479598543
"1L7N_A","vareaCB","seqent",0.568144026951825
"1L7N_A","vareaN","ddgent",0.535489116905326
"1L7N_A","vareaN","hbe",0.48522213887057
"1L7N_A","vareaN","hpshh",0.351068965612281
"1L7N_A","vareaN","r4s_JC",0.517774565662083
"1L7N_A","vareaN","rsa",0.730180870200283
"1L7N_A","vareaN","seqent",0.471914245861413
"1L7N_A","vareaO","ddgent",0.541903432152482
"1L7N_A","vareaO","hbe",0.522328662872163
"1L7N_A","vareaO","hpshh",0.428910625447578
"1L7N_A","vareaO","r4s_JC",0.46052155168517
"1L7N_A","vareaO","rsa",0.748624208550976
"1L7N_A","vareaO","seqent",0.397810974389531
"1L7N_A","vareaSC","ddgent",0.78732371118399
"1L7N_A","vareaSC","hbe",0.285426419568242
"1L7N_A","vareaSC","hpshh",0.555419214352194
"1L7N_A","vareaSC","r4s_JC",0.668326005901888
"1L7N_A","vareaSC","rsa",0.941312246777979
"1L7N_A","vareaSC","seqent",0.600913265226659
"1L7Q_A","vareaAA","ddgent",0.747995787050078
"1L7Q_A","vareaAA","hbe",0.447831601558779
"1L7Q_A","vareaAA","hpshh",0.279224141227551
"1L7Q_A","vareaAA","r4s_JC",0.490841971341592
"1L7Q_A","vareaAA","rsa",0.914069616455925
"1L7Q_A","vareaAA","seqent",0.315304988010978
"1L7Q_A","vareaC","ddgent",0.635826188743508
"1L7Q_A","vareaC","hbe",0.464783995102104
"1L7Q_A","vareaC","hpshh",0.211501457519445
"1L7Q_A","vareaC","r4s_JC",0.434935621002355
"1L7Q_A","vareaC","rsa",0.793283475075038
"1L7Q_A","vareaC","seqent",0.271468700683374
"1L7Q_A","vareaCA","ddgent",0.705856856161163
"1L7Q_A","vareaCA","hbe",0.428338267415396
"1L7Q_A","vareaCA","hpshh",0.247214511681132
"1L7Q_A","vareaCA","r4s_JC",0.468287957853637
"1L7Q_A","vareaCA","rsa",0.848696365054423
"1L7Q_A","vareaCA","seqent",0.293488466545968
"1L7Q_A","vareaCB","ddgent",0.75182527860194
"1L7Q_A","vareaCB","hbe",0.429365038489743
"1L7Q_A","vareaCB","hpshh",0.262173108855572
"1L7Q_A","vareaCB","r4s_JC",0.490114458663928
"1L7Q_A","vareaCB","rsa",0.894200754294725
"1L7Q_A","vareaCB","seqent",0.307418176786988
"1L7Q_A","vareaN","ddgent",0.626685786300529
"1L7Q_A","vareaN","hbe",0.453373189529869
"1L7Q_A","vareaN","hpshh",0.229233044660165
"1L7Q_A","vareaN","r4s_JC",0.429281749270786
"1L7Q_A","vareaN","rsa",0.784101765143937
"1L7Q_A","vareaN","seqent",0.258623586359346
"1L7Q_A","vareaO","ddgent",0.54344811747414
"1L7Q_A","vareaO","hbe",0.479197189549036
"1L7Q_A","vareaO","hpshh",0.190778644823471
"1L7Q_A","vareaO","r4s_JC",0.369757252755663
"1L7Q_A","vareaO","rsa",0.702420912672876
"1L7Q_A","vareaO","seqent",0.252155326542584
"1L7Q_A","vareaSC","ddgent",0.769361231449903
"1L7Q_A","vareaSC","hbe",0.388961923061349
"1L7Q_A","vareaSC","hpshh",0.294799106075152
"1L7Q_A","vareaSC","r4s_JC",0.505163203272239
"1L7Q_A","vareaSC","rsa",0.920008258715418
"1L7Q_A","vareaSC","seqent",0.321062054352989
"1L8T_A","vareaAA","ddgent",0.74702274690138
"1L8T_A","vareaAA","hbe",0.46792663103758
"1L8T_A","vareaAA","hpshh",0.492285485345369
"1L8T_A","vareaAA","r4s_JC",0.58424413617528
"1L8T_A","vareaAA","rsa",0.935494610746583
"1L8T_A","vareaAA","seqent",0.474171361946386
"1L8T_A","vareaC","ddgent",0.63512149621487
"1L8T_A","vareaC","hbe",0.548562660748542
"1L8T_A","vareaC","hpshh",0.393654618161811
"1L8T_A","vareaC","r4s_JC",0.53386390057241
"1L8T_A","vareaC","rsa",0.84835221832099
"1L8T_A","vareaC","seqent",0.442041810666141
"1L8T_A","vareaCA","ddgent",0.715735270447487
"1L8T_A","vareaCA","hbe",0.491726715304394
"1L8T_A","vareaCA","hpshh",0.43064653949964
"1L8T_A","vareaCA","r4s_JC",0.548697420508183
"1L8T_A","vareaCA","rsa",0.875580487254636
"1L8T_A","vareaCA","seqent",0.435329095228927
"1L8T_A","vareaCB","ddgent",0.746829013438597
"1L8T_A","vareaCB","hbe",0.473937048874955
"1L8T_A","vareaCB","hpshh",0.442284454771474
"1L8T_A","vareaCB","r4s_JC",0.568145285582183
"1L8T_A","vareaCB","rsa",0.901748115911285
"1L8T_A","vareaCB","seqent",0.454600446327862
"1L8T_A","vareaN","ddgent",0.614924121748893
"1L8T_A","vareaN","hbe",0.530014635707635
"1L8T_A","vareaN","hpshh",0.33309542740045
"1L8T_A","vareaN","r4s_JC",0.516349593933171
"1L8T_A","vareaN","rsa",0.788624609780115
"1L8T_A","vareaN","seqent",0.429844080733393
"1L8T_A","vareaO","ddgent",0.573343659214265
"1L8T_A","vareaO","hbe",0.542106797267389
"1L8T_A","vareaO","hpshh",0.347136374639794
"1L8T_A","vareaO","r4s_JC",0.501317100343332
"1L8T_A","vareaO","rsa",0.795397731831977
"1L8T_A","vareaO","seqent",0.425955635126226
"1L8T_A","vareaSC","ddgent",0.757815654000311
"1L8T_A","vareaSC","hbe",0.398593898901746
"1L8T_A","vareaSC","hpshh",0.49781121364876
"1L8T_A","vareaSC","r4s_JC",0.589976184510628
"1L8T_A","vareaSC","rsa",0.925500849753745
"1L8T_A","vareaSC","seqent",0.477796123698022
"1L9X_A","vareaAA","ddgent",0.78672803411178
"1L9X_A","vareaAA","hbe",0.4498359191663
"1L9X_A","vareaAA","hpshh",0.426461671485223
"1L9X_A","vareaAA","r4s_JC",0.531554681683912
"1L9X_A","vareaAA","rsa",0.925020073263076
"1L9X_A","vareaAA","seqent",0.484505543683024
"1L9X_A","vareaC","ddgent",0.660051682078857
"1L9X_A","vareaC","hbe",0.492692844087268
"1L9X_A","vareaC","hpshh",0.332921954354608
